lat,lon
40.01153,116.321257
40.01153,116.321257
40.011534,116.321254
40.011502,116.321146
40.011502,116.321032
40.011501,116.321043
40.011497,116.321108
40.011512,116.321167
40.01151,116.321227
40.01151,116.321272
40.011532,116.321283
40.011532,116.321283
40.011529,116.321281
40.011553,116.321281
40.011561,116.321294
40.011554,116.321308
40.011538,116.321325
40.011539,116.321351
40.011514,116.32135
40.011524,116.32134
40.011494,116.32133
40.01151,116.321312
40.011499,116.321284
40.011481,116.321276
40.011448,116.321249
40.011398,116.321188
40.011404,116.321169
40.011409,116.321173
40.011409,116.321173
40.011405,116.321167
40.011411,116.321151
40.011431,116.321109
40.011443,116.321111
40.011444,116.321102
40.011442,116.321094
40.011442,116.321094
40.011437,116.321087
40.011448,116.321083
40.011471,116.321086
40.011493,116.321064
40.0115,116.321053
40.011567,116.321078
40.011621,116.32113
40.011592,116.321165
40.011591,116.321155
40.011592,116.32116
40.011596,116.32116
40.011596,116.32116
40.0116,116.321156
40.011597,116.321144
40.011597,116.321144
40.011602,116.321136
40.011639,116.321138
40.011623,116.321148
40.011587,116.321123
40.011501,116.321094
40.011438,116.321052
40.011411,116.321054
40.011414,116.321045
40.011441,116.321038
40.011451,116.321033
40.011455,116.321048
40.011489,116.321073
40.011484,116.321089
40.011474,116.321092
40.011461,116.321103
40.011456,116.321125
40.011441,116.321152
40.011412,116.321165
40.011393,116.321181
40.011363,116.321194
40.011369,116.321208
40.011377,116.32123
40.011397,116.321217
40.011448,116.32121
40.011448,116.32121
40.011446,116.321205
40.011458,116.321181
40.011449,116.321189
40.011441,116.321222
40.011466,116.321255
40.011459,116.32129
40.011486,116.321296
40.011481,116.321268
40.011481,116.321268
40.011474,116.32126
40.011464,116.321231
40.011454,116.321188
40.011463,116.321163
40.011454,116.321166
40.011445,116.321142
40.011453,116.321125
40.011453,116.321117
40.011456,116.321115
40.011456,116.321115
40.011459,116.321115
40.011475,116.321106
40.011495,116.321102
40.011517,116.32112
40.011515,116.321141
40.011475,116.321163
40.011432,116.321158
40.011411,116.321137
40.011414,116.321156
40.011415,116.321175
40.01144,116.32119
40.011454,116.321239
40.011452,116.321276
40.011467,116.321317
40.011477,116.321345
40.011486,116.321362
40.011483,116.32138
40.011477,116.32139
40.01145,116.321373
40.011435,116.321358
40.011437,116.321336
40.011393,116.321265
40.011351,116.321212
40.011351,116.321212
40.011346,116.321207
40.011356,116.321215
40.011333,116.321211
40.01133,116.321207
40.011332,116.321207
40.011332,116.321207
40.011335,116.321211
40.011375,116.321202
40.011385,116.321211
40.011416,116.32122
40.011416,116.32122
40.011416,116.321226
40.011438,116.321199
40.011438,116.321199
40.011442,116.321193
40.01118,116.321132
40.011152,116.321123
40.011219,116.321187
40.011269,116.321205
40.011276,116.321161
40.011276,116.321115
40.011292,116.321101
40.011285,116.321042
40.01125,116.32098
40.011284,116.320977
40.011351,116.321019
40.011346,116.321028
40.011355,116.321028
40.011383,116.321039
40.011434,116.321001
40.01143,116.320991
40.011448,116.320972
40.011489,116.320986
40.01152,116.321019
40.011565,116.321103
40.011551,116.321223
40.011577,116.32136
40.011543,116.321516
40.011557,116.321633
40.011519,116.321696
40.011499,116.321823
40.01149,116.321918
40.011446,116.322
40.011432,116.321859
40.011432,116.321436
40.011416,116.321317
40.011409,116.321248
40.011388,116.321161
40.011388,116.321161
40.011388,116.321153
40.011388,116.321142
40.011388,116.321142
40.011385,116.321135
40.011377,116.321125
40.011376,116.321111
40.011366,116.321057
40.011328,116.321037
40.011239,116.321035
40.011191,116.321055
40.011155,116.321089
40.011156,116.321113
40.01119,116.321141
40.011241,116.32116
40.011248,116.32117
40.01133,116.321166
40.011421,116.321195
40.011488,116.321213
40.011532,116.321226
40.011567,116.321203
40.011596,116.321152
40.011585,116.3211
40.011546,116.321034
40.011575,116.32103
40.011655,116.321125
40.011667,116.321169
40.011651,116.321192
40.011662,116.321202
40.01164,116.321183
40.011559,116.321146
40.011432,116.3211
40.011361,116.321078
40.011245,116.321082
40.011134,116.321083
40.011025,116.321081
40.010935,116.321066
40.010836,116.321052
40.010757,116.321003
40.010751,116.321027
40.01081,116.321079
40.010783,116.321099
40.010741,116.321127
40.010746,116.321111
40.010786,116.321126
40.010887,116.321136
40.010996,116.321113
40.011175,116.321104
40.011263,116.32113
40.011376,116.321136
40.011445,116.321141
40.01148,116.321146
40.011474,116.321156
40.01144,116.321122
40.011387,116.321113
40.011406,116.321107
40.011422,116.321087
40.011446,116.321073
40.011463,116.321142
40.011457,116.32116
40.011485,116.321156
40.011463,116.321159
40.011476,116.321155
40.011484,116.32116
40.011484,116.32116
40.011484,116.321162
40.011452,116.321171
40.011435,116.321216
40.01144,116.321305
40.011441,116.321407
40.011455,116.321491
40.011446,116.321519
40.011421,116.32151
40.011407,116.321453
40.011388,116.321441
40.011364,116.321452
40.011346,116.321434
40.011346,116.321434
40.011349,116.321429
40.011343,116.321446
40.011344,116.321431
40.011324,116.321388
40.011321,116.321383
40.011321,116.321383
40.011323,116.321386
40.011329,116.321382
40.011329,116.321382
40.011336,116.321374
40.01135,116.321284
40.011391,116.321248
40.011444,116.321199
40.011458,116.321173
40.011458,116.321173
40.011461,116.32117
40.011497,116.32114
40.011521,116.321428
40.011508,116.321512
40.011508,116.32157
40.011524,116.321576
40.011536,116.321602
40.011536,116.321602
40.011542,116.321603
40.011552,116.321634
40.011554,116.321657
40.011537,116.321627
40.011539,116.321606
40.011525,116.321538
40.011538,116.3216
40.011524,116.321616
40.011506,116.321626
40.011463,116.321659
40.011468,116.321686
40.011481,116.321735
40.011496,116.32163
40.011524,116.32141
40.011553,116.321389
40.011556,116.321312
40.011556,116.321312
40.011559,116.321307
40.011558,116.321272
40.011564,116.321246
40.011549,116.32124
40.011549,116.32124
40.011557,116.32124
40.011561,116.32123
40.011555,116.321192
40.01156,116.321161
40.01156,116.321157
40.011563,116.321151
40.011571,116.321145
40.011579,116.321142
40.011583,116.321143
40.011588,116.321143
40.011588,116.321143
40.011594,116.321137
40.011603,116.321133
40.011612,116.321128
40.011612,116.321128
40.011611,116.321135
40.011614,116.321147
40.011598,116.321151
40.011581,116.321167
40.01157,116.321152
40.01154,116.321162
40.011537,116.321154
40.011537,116.321154
40.011534,116.321153
40.01153,116.321169
40.011522,116.321187
40.011501,116.32118
40.01151,116.321157
40.011511,116.321154
40.011509,116.321157
40.011504,116.321162
40.011505,116.321166
40.011505,116.321158
40.011505,116.321158
40.01151,116.321154
40.011562,116.321117
40.011581,116.321091
40.011557,116.321091
40.011564,116.32109
40.011564,116.32109
40.011568,116.321098
40.011553,116.321127
40.01154,116.321136
40.011532,116.321149
40.011516,116.321153
40.011511,116.32115
40.011515,116.321155
40.011522,116.321159
40.011522,116.321159
40.011521,116.32116
40.011515,116.32115
40.011512,116.321151
40.011512,116.321151
40.011511,116.32115
40.011516,116.32114
40.011522,116.321136
40.011523,116.321135
40.011523,116.321135
40.011516,116.321135
40.011506,116.32114
40.011464,116.32116
40.011412,116.321178
40.011389,116.321181
40.011387,116.321194
40.011383,116.321192
40.011388,116.321184
40.011388,116.321184
40.011387,116.321182
40.0114,116.321165
40.011422,116.321126
40.011441,116.321073
40.011458,116.321035
40.011486,116.321023
40.011486,116.321023
40.011493,116.321024
40.011493,116.321038
40.011572,116.321066
40.011629,116.321094
40.011646,116.321089
40.011649,116.32109
40.011649,116.321093
40.011648,116.321096
40.011648,116.321096
40.011644,116.321098
40.011625,116.321102
40.011608,116.321107
40.011592,116.321116
40.011592,116.321116
40.011592,116.32112
40.011596,116.32113
40.011596,116.32113
40.011589,116.321134
40.011576,116.32114
40.011575,116.321163
40.011566,116.321167
40.01154,116.321158
40.01154,116.321158
40.011535,116.321154
40.011526,116.321166
40.011508,116.321186
40.011535,116.321188
40.011535,116.321188
40.011538,116.321188
40.011547,116.321193
40.011554,116.321198
40.011554,116.321198
40.011782,116.321245
40.011829,116.321211
40.011873,116.321188
40.011909,116.321207
40.011911,116.321197
40.01192,116.321204
40.011967,116.32123
40.011972,116.32125
40.011919,116.321254
40.011885,116.321251
40.011885,116.321251
40.011879,116.32125
40.011888,116.321251
40.011916,116.321253
40.011908,116.321239
40.01186,116.321214
40.011801,116.321175
40.011717,116.321168
40.011585,116.321141
40.01157,116.32114
40.011623,116.321151
40.011623,116.321151
40.011618,116.321146
40.011574,116.321139
40.011575,116.321131
40.011575,116.321131
40.011569,116.321133
40.011557,116.321126
40.011552,116.321129
40.011556,116.321134
40.011556,116.321139
40.01155,116.32114
40.01155,116.32114
40.011553,116.321143
40.011575,116.321155
40.011595,116.321166
40.011617,116.321159
40.011607,116.321151
40.011585,116.321127
40.011587,116.321094
40.011565,116.321066
40.01153,116.321045
40.011458,116.321039
40.011461,116.321059
40.01148,116.321098
40.011503,116.321111
40.011537,116.321129
40.011554,116.321137
40.011574,116.321152
40.011583,116.321156
40.011551,116.321169
40.011496,116.321141
40.011473,116.321137
40.011464,116.321144
40.011432,116.321137
40.011428,116.321119
40.011458,116.321111
40.011532,116.321125
40.011605,116.321105
40.011605,116.321105
40.011612,116.321105
40.011575,116.3211
40.011541,116.321109
40.011523,116.321131
40.011501,116.321161
40.011507,116.321176
40.011574,116.321181
40.011574,116.321181
40.011576,116.321178
40.011587,116.321146
40.011596,116.321137
40.011605,116.321134
40.011603,116.321126
40.0116,116.321125
40.0116,116.321124
40.0116,116.321124
40.011607,116.321124
40.011697,116.32115
40.011768,116.321169
40.011828,116.32119
40.011814,116.321172
40.011783,116.321159
40.01171,116.321147
40.0117,116.321149
40.0117,116.321149
40.011695,116.321152
40.011526,116.321097
40.011357,116.321039
40.011343,116.321043
40.011465,116.321125
40.011538,116.321209
40.011613,116.32125
40.011629,116.321277
40.011597,116.3213
40.011576,116.321332
40.011627,116.321372
40.011669,116.32138
40.011692,116.321385
40.011681,116.321289
40.011687,116.321276
40.011687,116.321276
40.011684,116.321278
40.011707,116.32125
40.011778,116.321193
40.011877,116.321177
40.011879,116.321156
40.011891,116.321184
40.011905,116.321213
40.011904,116.321209
40.011904,116.321209
40.011907,116.321211
40.011878,116.321216
40.011776,116.321194
40.011685,116.321168
40.011639,116.321139
40.011644,116.321108
40.011644,116.321108
40.011647,116.321116
40.011681,116.321133
40.011709,116.321159
40.01171,116.321155
40.01171,116.321155
40.011711,116.321151
40.011681,116.321138
40.011589,116.32111
40.011471,116.321075
40.011426,116.321029
40.011429,116.321038
40.011429,116.321038
40.011422,116.321031
40.011367,116.321013
40.011272,116.320988
40.011234,116.320977
40.011152,116.320959
40.011075,116.320952
40.011237,116.320998
40.011398,116.321063
40.011476,116.321082
40.011682,116.32115
40.011818,116.321243
40.011911,116.32129
40.011939,116.321287
40.011926,116.321278
40.011927,116.321253
40.011937,116.321252
40.011983,116.321271
40.012025,116.321271
40.012015,116.321264
40.011962,116.321244
40.011933,116.321228
40.011915,116.321233
40.011929,116.321247
40.011929,116.321247
40.011935,116.321252
40.011929,116.321236
40.011891,116.321181
40.011867,116.321135
40.011794,116.321129
40.011765,116.321134
40.011765,116.321134
40.011758,116.321136
40.011712,116.321114
40.011601,116.321082
40.011585,116.321084
40.011525,116.321087
40.011476,116.321074
40.011467,116.321075
40.011412,116.321035
40.011423,116.321006
40.011451,116.321005
40.011389,116.320988
40.011348,116.320985
40.011345,116.320964
40.011405,116.320967
40.011431,116.320992
40.011509,116.321023
40.011545,116.321037
40.011554,116.321057
40.011563,116.321109
40.011654,116.321177
40.011747,116.321204
40.011767,116.321197
40.011637,116.321144
40.011634,116.32117
40.011648,116.321191
40.011618,116.321176
40.01157,116.321138
40.011537,116.321122
40.01156,116.321141
40.011654,116.321198
40.011716,116.321234
40.011739,116.321235
40.011646,116.321192
40.011547,116.321119
40.011508,116.321059
40.011478,116.32103
40.011412,116.321017
40.011328,116.320999
40.011253,116.320978
40.011145,116.320945
40.011056,116.320942
40.011027,116.320951
40.011076,116.320965
40.011076,116.320965
40.011074,116.320962
40.011194,116.320988
40.01128,116.321031
40.011318,116.321071
40.01136,116.321078
40.0114,116.321106
40.011443,116.321105
40.011445,116.321111
40.011445,116.321111
40.01145,116.321106
40.011451,116.321097
40.011549,116.321106
40.011338,116.32099
40.011213,116.320982
40.011142,116.320974
40.011086,116.320975
40.011046,116.320953
40.010994,116.320923
40.010984,116.320889
40.010998,116.320877
40.011009,116.320889
40.010987,116.320879
40.011062,116.320912
40.011117,116.320936
40.011129,116.320937
40.011248,116.320986
40.011341,116.321003
40.011352,116.321004
40.011328,116.320993
40.011334,116.320983
40.011357,116.320974
40.011355,116.32097
40.011355,116.32097
40.011353,116.320968
40.011304,116.320968
40.011284,116.320991
40.011326,116.321026
40.011342,116.321028
40.011379,116.321038
40.011393,116.321038
40.011367,116.321022
40.0113,116.320994
40.011285,116.320986
40.011285,116.320996
40.011233,116.320968
40.011253,116.320985
40.011213,116.320984
40.011186,116.320974
40.011139,116.320938
40.011211,116.32094
40.011263,116.320976
40.011251,116.32098
40.011231,116.320962
40.01119,116.320956
40.011228,116.320977
40.011315,116.321027
40.011334,116.32103
40.011328,116.321039
40.011328,116.321039
40.01132,116.321046
40.011348,116.321072
40.011241,116.321036
40.011246,116.32102
40.011229,116.320995
40.01125,116.320991
40.011258,116.320985
40.011256,116.320981
40.011256,116.320981
40.011258,116.320979
40.011249,116.32098
40.011312,116.320999
40.011334,116.320997
40.011368,116.321009
40.011356,116.320992
40.011361,116.320987
40.011361,116.320987
40.011366,116.320988
40.011357,116.320984
40.011312,116.320967
40.011284,116.320976
40.011234,116.320964
40.011152,116.320935
40.011057,116.320892
40.011296,116.320987
40.011369,116.321007
40.011408,116.321025
40.011381,116.321021
40.01131,116.321001
40.011239,116.320966
40.011089,116.320889
40.01105,116.320846
40.010997,116.320827
40.010946,116.320811
40.010908,116.320817
40.010912,116.320832
40.010912,116.320832
40.010909,116.320839
40.010953,116.320856
40.011081,116.320915
40.011138,116.320941
40.011187,116.320961
40.011248,116.320949
40.011193,116.320908
40.01117,116.320904
40.011168,116.320945
40.011149,116.320978
40.011112,116.321003
40.011025,116.320985
40.011026,116.320967
40.011049,116.320972
40.011124,116.321022
40.011193,116.321075
40.011254,116.321108
40.011222,116.321107
40.011261,116.321117
40.011207,116.321083
40.011207,116.321083
40.011199,116.321076
40.01114,116.321043
40.01114,116.321043
40.011141,116.321035
40.011128,116.321005
40.01113,116.321001
40.01113,116.321001
40.01113,116.320995
40.011174,116.320993
40.011236,116.32099
40.0112,116.320976
40.011239,116.320993
40.011351,116.32104
40.011475,116.321097
40.011484,116.321084
40.011467,116.321064
40.011425,116.321044
40.011425,116.321044
40.011423,116.321049
40.011372,116.321015
40.011318,116.32099
40.011249,116.320947
40.011189,116.320927
40.011149,116.320927
40.011114,116.320937
40.01108,116.32093
40.011041,116.320906
40.011041,116.320906
40.01104,116.3209
40.01101,116.320873
40.01098,116.320855
40.01098,116.320855
40.010976,116.320847
40.010945,116.320838
40.011019,116.32085
40.011069,116.320839
40.011141,116.320854
40.011175,116.320892
40.011212,116.320931
40.011248,116.320949
40.011262,116.320938
40.011261,116.320927
40.011261,116.320927
40.011255,116.320921
40.011249,116.320912
40.011189,116.320888
40.011207,116.320902
40.011221,116.320914
40.011287,116.32096
40.011374,116.321027
40.011498,116.321113
40.011533,116.32119
40.011558,116.321231
40.009417,116.320693
40.009753,116.319802
40.009873,116.319533
40.010326,116.320255
40.010551,116.320546
40.010638,116.320653
40.010698,116.320672
40.010882,116.320712
40.010937,116.320728
40.010983,116.320728
40.011018,116.320729
40.011039,116.320695
40.011076,116.32068
40.01114,116.320694
40.011199,116.320679
40.011201,116.320689
40.011169,116.32067
40.011131,116.320655
40.011054,116.320658
40.010994,116.320654
40.011007,116.32066
40.011031,116.320654
40.011088,116.320697
40.01115,116.320701
40.011227,116.320684
40.01127,116.320685
40.011285,116.320707
40.011264,116.320722
40.011261,116.320781
40.011239,116.320829
40.011185,116.320774
40.011119,116.320696
40.011003,116.320518
40.010848,116.320314
40.010659,116.320019
40.010427,116.319668
40.010135,116.319185
40.009946,116.318928
40.009946,116.318917
40.009989,116.318946
40.009957,116.31895
40.009957,116.31895
40.009958,116.31895
40.009904,116.31867
40.009881,116.318424
40.010244,116.321779
40.010962,116.321052
40.010749,116.320299
40.010507,116.3196
40.010379,116.319314
40.010158,116.318909
40.010142,116.318594
40.010167,116.318379
40.010141,116.318119
40.010122,116.318086
40.010021,116.317747
40.009982,116.317551
40.00992,116.3174
40.009836,116.317244
40.009724,116.317088
40.009596,116.316869
40.009496,116.316639
40.009272,116.316203
40.00915,116.315935
40.009085,116.315811
40.00912,116.315805
40.009146,116.315784
40.009195,116.315786
40.009326,116.315867
40.009381,116.315825
40.009412,116.315925
40.009358,116.316001
40.009377,116.316094
40.009321,116.31597
40.009281,116.316011
40.009205,116.315928
40.009105,116.315779
40.009115,116.31579
40.009115,116.31579
40.00912,116.315787
40.00914,116.315742
40.009124,116.315762
40.009057,116.315855
40.009021,116.3159
40.009084,116.316014
40.00912,116.316099
40.00913,116.316144
40.009112,116.316133
40.009048,116.316147
40.008996,116.316172
40.008942,116.316229
40.008869,116.316276
40.00886,116.316366
40.008918,116.316417
40.009016,116.316538
40.009058,116.316637
40.009097,116.316804
40.009166,116.316885
40.009267,116.316935
40.009379,116.31698
40.00947,116.317014
40.009587,116.317161
40.00969,116.317265
40.009826,116.31736
40.00991,116.31738
40.009895,116.317273
40.009892,116.317168
40.009891,116.31711
40.009868,116.31705
40.009871,116.317097
40.009942,116.317186
40.00992,116.317261
40.009854,116.31738
40.009847,116.317413
40.009907,116.317529
40.009982,116.317607
40.010003,116.317624
40.009973,116.317607
40.009963,116.317588
40.009933,116.317589
40.009901,116.317645
40.009831,116.317701
40.009744,116.31769
40.00974,116.317615
40.009721,116.317608
40.010379,116.319418
40.010337,116.319412
40.010627,116.320455
40.01073,116.32082
40.01062,116.320818
40.01047,116.320831
40.010398,116.320861
40.010356,116.320875
40.010322,116.32091
40.010322,116.320957
40.010356,116.320992
40.010389,116.32101
40.010472,116.321028
40.010555,116.321022
40.010665,116.32102
40.010801,116.321011
40.010912,116.320993
40.010952,116.320949
40.010894,116.320895
40.010825,116.320839
40.01072,116.320798
40.010611,116.320759
40.010458,116.320722
40.010354,116.320678
40.010317,116.320659
40.010311,116.320644
40.010351,116.32073
40.010419,116.32086
40.009559,116.314253
40.009512,116.314284
40.009505,116.314299
40.009455,116.31433
40.009429,116.314418
40.009591,116.315013
40.009632,116.315213
40.009657,116.315291
40.009677,116.315405
40.009769,116.31562
40.009779,116.315727
40.0098,116.315833
40.009866,116.316023
40.009849,116.316104
40.00979,116.316126
40.009896,116.316394
40.009964,116.316643
40.010015,116.316847
40.010016,116.316968
40.009988,116.316865
40.010008,116.316885
40.010192,116.317211
40.010539,116.317788
40.010735,116.318101
40.010764,116.318214
40.01079,116.31835
40.01085,116.318551
40.010845,116.318591
40.010774,116.318574
40.010692,116.318498
40.010669,116.318486
40.010715,116.318582
40.010796,116.318641
40.010848,116.318742
40.010883,116.318825
40.010891,116.318891
40.010924,116.318935
40.010924,116.318935
40.010931,116.31893
40.010947,116.318999
40.010912,116.319002
40.010891,116.318981
40.010846,116.318904
40.010815,116.318831
40.010805,116.318792
40.010701,116.318562
40.010644,116.318404
40.010658,116.318363
40.010709,116.318429
40.010724,116.31847
40.010744,116.318498
40.010785,116.318594
40.010797,116.31865
40.010839,116.318757
40.010876,116.318806
40.010913,116.318806
40.010913,116.318806
40.010918,116.318801
40.010868,116.318787
40.010822,116.318776
40.010816,116.318812
40.010839,116.318854
40.010889,116.318853
40.010932,116.318843
40.010968,116.318858
40.010968,116.318858
40.010966,116.318864
40.010951,116.318842
40.010965,116.318833
40.010965,116.318833
40.010957,116.318826
40.010926,116.318757
40.010868,116.318687
40.010839,116.318648
40.010839,116.318636
40.010881,116.318677
40.010936,116.31873
40.010978,116.318747
40.011015,116.318765
40.011074,116.318766
40.011017,116.318573
40.011017,116.318372
40.01102,116.31826
40.010967,116.318278
40.010873,116.318297
40.010801,116.31835
40.010813,116.318409
40.010793,116.318491
40.010763,116.318575
40.01075,116.318643
40.010713,116.318693
40.010691,116.318725
40.010667,116.318768
40.010649,116.318759
40.010668,116.318783
40.010742,116.318812
40.010783,116.318824
40.010893,116.318869
40.010939,116.318887
40.010946,116.318899
40.01095,116.318918
40.010998,116.318915
40.011019,116.318904
40.010992,116.318909
40.010996,116.318931
40.011017,116.319003
40.011058,116.319068
40.011065,116.319103
40.011082,116.319172
40.011128,116.319256
40.011185,116.319331
40.011193,116.319383
40.011245,116.319459
40.011245,116.319459
40.011246,116.319463
40.011231,116.31945
40.011211,116.319475
40.011187,116.319475
40.011168,116.319467
40.011168,116.319467
40.011171,116.31946
40.011141,116.319413
40.011072,116.319281
40.011394,116.319868
40.011718,116.320548
40.011765,116.320573
40.011732,116.320591
40.011678,116.320588
40.011656,116.320591
40.011628,116.320629
40.011586,116.320677
40.011522,116.320697
40.011476,116.320715
40.011274,116.320721
40.011197,116.320731
40.011193,116.320709
40.011208,116.320687
40.011241,116.320671
40.011311,116.320614
40.011379,116.320548
40.011434,116.32055
40.011454,116.320497
40.011458,116.320443
40.011429,116.320362
40.011402,116.320323
40.011364,116.320315
40.011367,116.320297
40.011389,116.320279
40.011447,116.320289
40.01147,116.320337
40.011459,116.320361
40.011448,116.320377
40.011428,116.32039
40.011413,116.320412
40.011427,116.320454
40.011458,116.320481
40.011449,116.320469
40.011428,116.320504
40.011382,116.320483
40.011381,116.320451
40.011387,116.320447
40.011387,116.320447
40.011389,116.320451
40.011354,116.320487
40.011387,116.320462
40.011403,116.320444
40.011394,116.320403
40.0114,116.3204
40.0114,116.3204
40.011396,116.320405
40.011322,116.320357
40.011333,116.320453
40.011312,116.320525
40.011323,116.320564
40.011311,116.320591
40.011316,116.320626
40.011307,116.32067
40.011301,116.320706
40.011311,116.320755
40.011329,116.320799
40.011331,116.320838
40.011331,116.320838
40.01133,116.320844
40.01136,116.320854
40.011384,116.320871
40.011386,116.320855
40.011431,116.320827
40.011399,116.320804
40.011413,116.320811
40.011379,116.320817
40.011365,116.320834
40.011334,116.320839
40.011324,116.320855
40.011324,116.320855
40.011331,116.320852
40.011312,116.320797
40.011416,116.320706
40.011519,116.320686
40.011521,116.320667
40.011536,116.320671
40.011582,116.320702
40.011554,116.320704
40.011554,116.320717
40.011542,116.320715
40.011504,116.320688
40.01155,116.320712
40.011501,116.320733
40.011474,116.320753
40.011521,116.320763
40.011526,116.320782
40.011556,116.320787
40.011575,116.320788
40.011594,116.320781
40.011598,116.320817
40.011552,116.320827
40.011498,116.320786
40.011461,116.320759
40.011438,116.320752
40.011451,116.320779
40.01145,116.320831
40.01142,116.320834
40.01141,116.320872
40.011415,116.320899
40.011378,116.320892
40.011331,116.320853
40.011506,116.320943
40.011601,116.320958
40.011624,116.320951
40.011613,116.320928
40.011576,116.320925
40.011539,116.320945
40.011538,116.320954
40.011506,116.320961
40.011473,116.320951
40.01144,116.320935
40.011398,116.320932
40.011402,116.320936
40.011402,116.320936
40.0114,116.320933
40.01146,116.320931
40.01146,116.320931
40.011463,116.32093
40.011469,116.320963
40.011427,116.321008
40.011421,116.321047
40.011431,116.321044
40.011419,116.321029
40.011377,116.321011
40.011376,116.32103
40.011381,116.32101
40.01137,116.321
40.011399,116.321022
40.011451,116.321068
40.011484,116.321077
40.011447,116.32107
40.011416,116.321046
40.011383,116.321036
40.011362,116.321024
40.011353,116.321013
40.011365,116.321033
40.011399,116.321064
40.011368,116.321063
40.011407,116.321103
40.011451,116.321132
40.011471,116.321163
40.011458,116.3212
40.011416,116.321207
40.011408,116.321219
40.011385,116.321207
40.011385,116.321207
40.01138,116.321213
40.011367,116.321232
40.011389,116.321268
40.011383,116.32131
40.011366,116.321338
40.011384,116.321378
40.011398,116.321404
40.011407,116.321434
40.011394,116.321449
40.011439,116.321506
40.011473,116.321526
40.011497,116.321518
40.011498,116.321528
40.011548,116.321529
40.011567,116.321558
40.011556,116.321575
40.011541,116.32158
40.011536,116.321589
40.011549,116.321594
40.011505,116.321598
40.011471,116.321622
40.011514,116.321646
40.011584,116.321691
40.011611,116.321713
40.011619,116.321672
40.011588,116.321638
40.011428,116.321548
40.011302,116.321513
40.01121,116.321429
40.011211,116.32145
40.011222,116.321444
40.011244,116.321445
40.011272,116.321461
40.011294,116.321507
40.011247,116.321524
40.011222,116.321463
40.011229,116.321484
40.011254,116.321482
40.011329,116.321551
40.011329,116.321551
40.011321,116.321555
40.01128,116.321553
40.011259,116.321568
40.011248,116.321521
40.011259,116.321516
40.011237,116.321554
40.011225,116.321559
40.011266,116.321538
40.01128,116.321515
40.011296,116.321504
40.011262,116.321487
40.011259,116.321429
40.011314,116.321427
40.011314,116.321383
40.011309,116.32132
40.01129,116.321294
40.011183,116.321226
40.011113,116.321212
40.01111,116.321241
40.01111,116.321241
40.011107,116.321234
40.011099,116.321196
40.01114,116.321256
40.011191,116.321283
40.011249,116.321299
40.011267,116.321323
40.011269,116.321386
40.011288,116.321396
40.011334,116.321393
40.011334,116.321379
40.011317,116.321384
40.011271,116.321388
40.011316,116.321615
40.011302,116.321615
40.011291,116.321637
40.011249,116.32165
40.011222,116.321646
40.01132,116.321801
40.011501,116.321596
40.011546,116.321581
40.011546,116.321581
40.011552,116.321583
40.01153,116.32156
40.011503,116.32152
40.011483,116.321471
40.011455,116.321472
40.01147,116.321464
40.011455,116.321468
40.011395,116.321515
40.011335,116.321564
40.011233,116.321627
40.011154,116.321666
40.011078,116.321685
40.010969,116.321682
40.010879,116.321683
40.010782,116.3217
40.010706,116.321688
40.010612,116.321683
40.010478,116.321667
40.01066,116.321732
40.010684,116.321746
40.0107,116.321785
40.010729,116.321797
40.010763,116.321796
40.010982,116.321754
40.011084,116.321714
40.01121,116.321747
40.011286,116.321777
40.011367,116.321755
40.011433,116.321718
40.011495,116.321711
40.01159,116.32174
40.011658,116.321719
40.011755,116.321705
40.011826,116.321689
40.011836,116.321715
40.01185,116.32169
40.011765,116.321629
40.011707,116.321579
40.011677,116.321553
40.011677,116.321553
40.011682,116.321551
40.011677,116.321571
40.011681,116.321587
40.011651,116.321549
40.011655,116.321519
40.011655,116.32151
40.011655,116.32151
40.011649,116.321506
40.011638,116.321513
40.0116,116.321548
40.011544,116.321602
40.011493,116.321659
40.011433,116.321701
40.011391,116.321714
40.011356,116.321728
40.01132,116.321723
40.01132,116.321723
40.011317,116.321726
40.011326,116.32171
40.011338,116.321676
40.011298,116.321659
40.01127,116.321627
40.011297,116.321621
40.011297,116.321621
40.0113,116.321615
40.011306,116.321579
40.011306,116.321579
40.0113,116.321578
40.011309,116.321594
40.011311,116.321609
40.011322,116.321629
40.011339,116.321635
40.011324,116.321603
40.011324,116.321565
40.011327,116.321527
40.011364,116.321514
40.011364,116.321514
40.011366,116.321515
40.011382,116.321506
40.011367,116.321526
40.011362,116.321555
40.011324,116.321605
40.01125,116.321642
40.011151,116.321692
40.011104,116.321761
40.01114,116.32175
40.011231,116.321824
40.011299,116.321942
40.011303,116.32201
40.011285,116.322063
40.011277,116.322096
40.011265,116.322164
40.011265,116.322164
40.011259,116.322167
40.011296,116.322148
40.011329,116.322102
40.011333,116.322039
40.011349,116.321987
40.011343,116.321966
40.011351,116.321869
40.011354,116.321827
40.011374,116.321797
40.011418,116.32175
40.011422,116.321706
40.011431,116.321694
40.011441,116.321656
40.011449,116.321665
40.011502,116.321682
40.011591,116.321653
40.011611,116.321638
40.01159,116.321631
40.011551,116.321647
40.011491,116.321674
40.011436,116.321691
40.011304,116.321716
40.011235,116.321789
40.011232,116.321923
40.011185,116.321987
40.011219,116.322009
40.011236,116.321986
40.01126,116.321975
40.011299,116.321981
40.011359,116.321958
40.011387,116.321908
40.01143,116.321884
